,property_a,property_b
sample_613,0.6087884797497818,0.6579376425733471
sample_614,0.7639001121094988,0.4754306110405512
sample_615,0.755008740853313,0.5342373817183802
sample_616,0.9492569915368017,0.37658434476053715
sample_617,0.08442914103530685,0.058883193093637765
sample_618,0.06341516286804097,0.24157524780438194
sample_619,0.07124085135964381,0.3920343408209208
sample_620,0.10790620651011548,0.5102604721432539
sample_621,0.17341122831945582,0.5962536417713815
sample_622,0.2677559167876648,0.6500138497053035
sample_623,0.3909402719147425,0.6715410959450199
sample_624,0.5429642937006888,0.6608353804905307
sample_625,0.7238279821455043,0.617896703341836
sample_626,0.933531337249188,0.5427250644989356
sample_627,1.1720743590117402,0.43532046396182983
sample_628,0.0715982240357137,0.22112811672087923
sample_629,0.05198608210980313,0.39019337843503454
sample_630,0.16618765628528387,0.703991393412267
sample_631,0.2619341809948481,0.7441248083496
sample_632,0.7222117550767535,0.6711272829963655
sample_633,0.9333169464217927,0.5823288511568762
sample_634,0.08075930243991988,0.354399639946272
sample_635,0.06254899675536474,0.5098381086638384
sample_636,0.0731783577296782,0.6330436156871991
sample_637,0.1126473853628604,0.7240161610163544
sample_638,0.18095607965491123,0.7827557446513037
sample_639,0.2781044406058309,0.8092623665920478
sample_640,0.40409246821561917,0.8035360268385862
sample_641,0.5589201624842761,0.7655767253909193
sample_642,0.742587523411802,0.6953844622490464
sample_643,0.11191237624792555,0.45869776276981633
sample_644,0.09510390680472569,0.6005094384907936
sample_645,0.10713510402039444,0.7100881525175654
sample_646,0.14800596789493195,0.7874339048501314
sample_647,0.21771649842833818,0.832546695488492
sample_648,0.316266695620613,0.845426524432647
sample_649,0.44365655947175664,0.8260733916825964
sample_650,0.5998860899817688,0.7744872972383403
sample_651,0.16505744545973067,0.534022485191512
sample_652,0.149650812257886,0.6622073679159003
sample_653,0.16308384571491008,0.7581592889460831
sample_654,0.20535654583080287,0.8218782482820601
sample_655,0.27646891260556433,0.8533642459238318
sample_656,0.3764209460391945,0.8526172818713977
sample_657,0.5052126461316935,0.8196373561247582
sample_658,0.24019451007533507,0.580373807211359
sample_659,0.2261897131148457,0.6949318969391584
sample_660,0.24102458281322509,0.777257024972752
sample_661,0.2846991191704732,0.8273491913121401
sample_662,0.3572133221865899,0.8452083959573227
sample_663,0.45856719186157546,0.8308346389082997
sample_664,0.33732357009473884,0.5977517288293573
sample_665,0.3247206093756048,0.6986830255605677
sample_666,0.34095731531533946,0.7673813605975724
sample_667,0.3860336879139429,0.8038467339403714
sample_668,0.459949727171415,0.8080791455889651
sample_669,0.4564446255179419,0.5861562500455072
sample_670,0.4452435010401632,0.6734607537801285
sample_671,0.46288204322125326,0.7285322958205442
sample_672,0.5093602520612118,0.7513708761667544
sample_673,0.5975576763449447,0.5455873708598084
sample_674,0.5877583881085213,0.6192650815978407
sample_675,0.6067987665309664,0.6607098306416674
sample_676,0.7606627225757466,0.47604509127226097
sample_677,0.7522652705806785,0.5360960090137042
sample_678,0.9457597642103479,0.3775294112828649
sample_679,0.09410730070960782,0.07821841641626409
sample_680,0.0679485343934588,0.2570969569856403
sample_681,0.07062943473617844,0.4037425358608109
sample_682,0.10215000173776692,0.518155153041776
sample_683,0.16251023539822412,0.6003348085285354
sample_684,0.2517101357175499,0.6502815023210893
sample_685,0.3697497026957444,0.6679952344194375
sample_686,0.5166289363328076,0.6534760048235804
sample_687,0.6923478366287399,0.6067238135335173
sample_688,0.8969064035835403,0.527738660549249
sample_689,1.1303046371972096,0.416520545870775
sample_690,0.08406053608935707,0.23821705601013382
sample_691,0.05930360601456336,0.40346880358292103
sample_692,0.15807081574339465,0.7058262761360492
sample_693,0.2486725523040757,0.742146176932014
sample_694,0.6935157619393315,0.6577081091546751
sample_695,0.8994761651354874,0.5650961631738177
sample_696,0.0960057668729058,0.3692422952021549
sample_697,0.07265067303946754,0.5208672497783531
sample_698,0.07813524586489778,0.6402592426603457
sample_699,0.11245948534919678,0.7274182738481327
sample_700,0.1756233914923645,0.7823443433417142
sample_701,0.26762696429440097,0.80503745114109
sample_702,0.38847020375530605,0.7954975972462603
sample_703,0.5381531098750799,0.7537247816572252
sample_704,0.7166756826537226,0.6797190043739842
sample_705,0.12994299306025395,0.4712941339923274
sample_706,0.10798973546817081,0.6092922955719365
sample_707,0.11487614453495645,0.7150574954573402
sample_708,0.1506022202606108,0.7885897336485381
sample_709,0.21516796264513388,0.8298890101455307
sample_710,0.30857337168852556,0.8389553249483175
sample_711,0.43081844739078595,0.8157886780568988
sample_712,0.5819031897519151,0.7603890694712747
sample_713,0.18587221465140147,0.5443725723806512
sample_714,0.16532079330067362,0.6687439409636715
sample_715,0.17360903860881455,0.7608823478524861
sample_716,0.2107369505758242,0.820787793047095
sample_717,0.27670452920170246,0.8484602765474987
sample_718,0.3715117744864495,0.8438997983536964
sample_719,0.4951586864300652,0.8071063584656888
sample_720,0.2637934316463483,0.5884776103671264
sample_721,0.2446438465369758,0.6992221859535577
sample_722,0.25433392808647204,0.7777337998457834
sample_723,0.29286367629483695,0.8240124520438035
sample_724,0.3602330911620706,0.8380581425476179
sample_725,0.4564421726881729,0.8198708713572267
sample_726,0.36370664404509456,0.6036092479517531
sample_727,0.3459588951770774,0.7007270305415954
sample_728,0.35705081296792884,0.7656118514372319
sample_729,0.39698239741764907,0.798263710638663
sample_730,0.465753648526238,0.7986826081458884
sample_731,0.4856118518476401,0.5897674851345311
sample_732,0.46926593922097826,0.6732584747277843
sample_733,0.48175969325318513,0.7245165026268319
sample_734,0.5230931139442606,0.743541568831674
sample_735,0.6295090550539852,0.5469523219154606
sample_736,0.6145649786686787,0.6168165185121248
sample_737,0.6284605689422409,0.6544477534145834
sample_738,0.7953982536641295,0.4751637582945414
sample_739,0.7818560135201784,0.5314011618946165
sample_740,0.9832794476780733,0.37440179427177356
sample_741,0.09258424575601404,0.07557240144148847
sample_742,0.06691939870098276,0.25569508907447897
sample_743,0.07009421830482021,0.4035848150132638
sample_744,0.10210870456752638,0.5192415792578432
sample_745,0.1629628574891013,0.6026653818082169
sample_746,0.2526566770695448,0.653856222664385
sample_747,0.37119016330885707,0.6728141018263476
sample_748,0.518563316207038,0.6595390192941046
sample_749,0.6947761357640878,0.614030975067656
sample_750,0.8998286219800062,0.5362899691470019
sample_751,1.1337207748547933,0.42631600153214216
sample_752,0.0822776433430619,0.23590162732597625
sample_753,0.05801463252938588,0.40239752196237766
sample_754,0.1582636000415703,0.7084874357063486
sample_755,0.24935925586336907,0.7460514835659279
sample_756,0.695684223281978,0.6653458569794317
sample_757,0.9021385457392519,0.5739780580621886
sample_758,0.09396303633390907,0.3672574528086153
sample_759,0.0711018617615885,0.5201265544484278
sample_760,0.07708035384813652,0.6407626943940347
sample_761,0.11189851259355324,0.729165872645436
sample_762,0.17555633799783865,0.7853360892026318
sample_763,0.26805383006099287,0.8092733440656219
sample_764,0.3893909887830157,0.8009776372344064
sample_765,0.5395678141639073,0.7604489687089856
sample_766,0.7185843062036676,0.6876873384893589
sample_767,0.12764042472855575,0.4696398778894058
sample_768,0.10618108639759036,0.6088821865326293
sample_769,0.11356141472549366,0.7158915334816471
sample_770,0.14978140971226572,0.7906679187364596
sample_771,0.21484107135790648,0.8332113422970663
sample_772,0.3087403996624159,0.8435218041634673
sample_773,0.4314793946257941,0.821599304335663
sample_774,0.583058056248041,0.767443842813653
sample_775,0.18330980852700168,0.5430489025683477
sample_776,0.1632523064373916,0.6686644182149821
sample_777,0.1720344710066502,0.7620469721674111
sample_778,0.2096563022347776,0.8231965644256345
sample_779,0.2761178001217736,0.8521131949896522
sample_780,0.3714189646676384,0.8487968638594643
sample_781,0.49555979587237187,0.813247571035071
sample_782,0.260971187729247,0.587484526845441
sample_783,0.24231552188099223,0.6994732494954865
sample_784,0.2524995226916062,0.7792290104513264
sample_785,0.29152319016108885,0.8267518097129607
sample_786,0.3593865242894402,0.8420416472803894
sample_787,0.45608952507666034,0.8250985231536125
sample_788,0.3606245623352918,0.6029467507206856
sample_789,0.3433707327283923,0.7013086803741421
sample_790,0.35495656978036155,0.7674376483333929
sample_791,0.3953820734911995,0.8013336545984383
sample_792,0.46464724386090617,0.8029966991692781
sample_793,0.4822699323451359,0.5894355741940817
sample_794,0.4664179389795917,0.674170710850949
sample_795,0.47940561227291634,0.726672885813611
sample_796,0.5212329522251096,0.7469420990820672
sample_797,0.6259072977587794,0.5469509972656291
sample_798,0.6114571406345906,0.6180593409259075
sample_799,0.6258466501692704,0.6569347228919805
sample_800,0.7915366585762222,0.4754930199353279
sample_801,0.7784883376933888,0.5329745705990173
sample_802,0.9791580147974648,0.37506164220317806
sample_803,0.09116117812477945,0.07297641863954885
sample_804,0.06599025033086586,0.2543432533361536
sample_805,0.06965898919582106,0.4034771263385528
sample_806,0.1021673947196449,0.5203780376467464
sample_807,0.16351546690233754,0.6050459872607344
sample_808,0.2537032057438988,0.6574809751805168
sample_809,0.37273061124432877,0.6776830014060936
sample_810,0.5205976834036274,0.665652065937465
sample_811,0.697304422221795,0.6213881687746307
sample_812,0.9028508276988312,0.5448913099175908
sample_813,1.1372368998347357,0.43616148936634536
sample_814,0.08059473791912569,0.23363623081465462
sample_815,0.05682564636656748,0.4013762725146704
sample_816,0.15855637166210507,0.7111986274494841
sample_817,0.25014594674502155,0.7500068223726777
sample_818,0.6979526719469837,0.6730336369770245
sample_819,0.9049009136653752,0.5829099851233955
sample_820,0.09202029311727142,0.36532264258791175
sample_821,0.06965303780606852,0.5194358912913385
sample_822,0.07612544915373429,0.6413161783005596
sample_823,0.11143752716026875,0.7309635036155753
sample_824,0.17558927182567188,0.7883778672363853
sample_825,0.2685806831499438,0.8135592691629896
sample_826,0.39041176113308435,0.8065077093953885
sample_827,0.5410825057750936,0.7672231879335819
sample_828,0.7205929170759718,0.6957057047775695
sample_829,0.1254378437192165,0.4680356539593203
sample_830,0.10447242464936893,0.608522109666158
sample_831,0.11234667223838996,0.7167756036787902
sample_832,0.14906058648627976,0.7927961359972168
sample_833,0.21461416739303824,0.8365837066214379
sample_834,0.30900741495866535,0.8481383155514531
sample_835,0.43224032918316124,0.827459962787263
sample_836,0.5843129100665259,0.7745486483288674
sample_837,0.180847389724961,0.5417752649288802
sample_838,0.16128380689646865,0.6686349276391289
sample_839,0.17055989072684496,0.7632616286551721
sample_840,0.2086756412160901,0.8256553679770098
sample_841,0.2756310583642038,0.8558161456046418
sample_842,0.37142614217118636,0.8537439615380682
sample_843,0.49606089263703756,0.819438815777289
sample_844,0.25824893113450487,0.5865414754965914
sample_845,0.24008718454736777,0.6997743452102512
sample_846,0.2507651046190995,0.7807742532297053
sample_847,0.29028269134969986,0.829541199554954
sample_848,0.35863994473916894,0.846075184185997
sample_849,0.45583686478750673,0.8303762071228343
sample_850,0.3576424679478481,0.6023342856624541
sample_851,0.3408825576020663,0.7019403623795248
sample_852,0.3529623139151533,0.76931347740239
sample_853,0.39388173688710904,0.8044536307310497
sample_854,0.46364082651793337,0.8073608223655037
sample_855,0.4790280001649907,0.5891536954264682
sample_856,0.46366992606056423,0.6751329791469498
sample_857,0.4771515186150065,0.7288793011732261
sample_858,0.5194727778283175,0.7503926615052966
sample_859,0.6224055277859327,0.5469997047886336
sample_860,0.6084492899228616,0.6193521955125264
sample_861,0.6233327187186593,0.6594717245422136
sample_862,0.7877750508106741,0.47587231374895045
sample_863,0.7752206491889584,0.5345980114762542
sample_864,0.9751365692392149,0.3757715223074186
sample_865,0.08983809781590382,0.07043046801044528
sample_866,0.06516108928310799,0.2530414497706643
sample_867,0.06932374740918093,0.40341946983667776
sample_868,0.10232607219412251,0.5215645282084856
sample_869,0.1641680636379329,0.6074766248860879
sample_870,0.2548497217406119,0.6611557598694846
sample_871,0.3743710465021596,0.6826019331586757
sample_872,0.5227320379225759,0.6718151447536613
sample_873,0.6999326960018614,0.6287953946544412
sample_874,0.9059730207400152,0.5535426828610157
sample_875,1.1408530121370375,0.44605700937338455
sample_876,0.07901181981754862,0.231420866476169
sample_877,0.0557366475261081,0.4004050552397991
sample_878,0.15894913060499888,0.7139598513654557
sample_879,0.25103262494903317,0.7540121933522634
sample_880,0.7003211079343485,0.680771449147453
sample_881,0.9077632689138575,0.5918919443574384
sample_882,0.09017753722299282,0.3634378645400442
sample_883,0.06830420117290767,0.5187952603070852
sample_884,0.07527053178169116,0.6419196943799207
sample_885,0.1110765290493434,0.7328111667585505
sample_886,0.17572219297586422,0.7914696774429748
sample_887,0.2692075235612539,0.8178952264331936
sample_888,0.39153252080551215,0.8120878137292066
sample_889,0.5426971847086393,0.7740474393310143
sample_890,0.7227015152706353,0.7037741032386162
sample_891,0.12333525003223647,0.46648146220207076
sample_892,0.10286375022350658,0.6082120649725228
sample_893,0.11123191707364533,0.7177097060487692
sample_894,0.14843975058265285,0.79497438543081
sample_895,0.21448725075052905,0.8400061031186454
sample_896,0.30937441757727396,0.852804859112275
sample_897,0.43310125106288755,0.8333706534116991
sample_898,0.5856677512073698,0.7817034860169177
sample_899,0.17848495824527943,0.5405516594622486
sample_900,0.15941529467790477,0.6686554692361117
sample_901,0.16918529776939883,0.7645263173157691
sample_902,0.20779496751976173,0.8281642037012209
sample_903,0.27524430392899313,0.8595691283924674
sample_904,0.3715333069970934,0.8587410913895079
sample_905,0.49666197672406237,0.8256800926923431
sample_906,0.25562666186212174,0.5856484563205779
sample_907,0.23795883453610242,0.700125473097852
sample_908,0.24913067386895182,0.7823695281809204
sample_909,0.2891421798606699,0.8323806215697833
sample_910,0.35799335251125675,0.8501587532644406
sample_911,0.45568419182071224,0.8357039232648923
sample_912,0.35476036088276347,0.6017718527770586
sample_913,0.3384943697980995,0.7026220765577437
